pt_date,pd_segment,tenor,odr_loan
2023-07-31,Digital_KPL,130,0
2023-07-31,Digital_KPL,86,0
2023-07-31,Digital_KPL,21,0
2023-07-31,Digital_KPL,18,0
2023-07-31,Digital_KPL,58,0
2023-07-31,Digital_KPL,81,0
2023-07-31,Digital_KPL,55,0
2023-07-31,Digital_KPL,98,0
2023-09-30,Digital_SCL,12,0.1088323907183255
2023-09-30,Digital_KPL,61,0
2023-09-30,Digital_PYL,12,0
2023-09-30,Digital_KPL,130,0
2023-09-30,Digital_PYL,24,0
2023-09-30,Digital_KPL,26,0
2023-09-30,Digital_SPL,24,0.021073961499493414
2023-09-30,Digital_KPL,141,0
2023-09-30,Digital_KPL,65,0
2023-09-30,Digital_KPL,93,0
2023-09-30,Digital_RCL,2,0.00004574900267174175
2023-09-30,Digital_KPL,102,0
2023-09-30,Digital_SPL,18,0.008135869012508899
2023-09-30,Digital_AKL,6,0.0011429061245481948
2023-09-30,Digital_EML,26,0
2023-09-30,Digital_EAL,2,0
2023-09-30,Digital_KPL,36,0
2023-09-30,Digital_KPL,118,0
2023-09-30,Digital_KPL,83,0
2023-09-30,Digital_KPL,153,0
2023-09-30,Digital_KPL,177,0
2023-09-30,Digital_KPL,142,0
2023-09-30,Digital_EML,23,0
2023-09-30,Digital_KPL,117,0
2023-09-30,Digital_KPL,70,0
2023-09-30,Digital_EML,24,0
2023-09-30,Digital_KPL,180,0
2023-09-30,Digital_KPL,17,0
2023-09-30,Digital_KPL,164,0
2023-09-30,Digital_KPL,67,0
2023-09-30,Digital_KPL,120,0
2023-09-30,Digital_KPL,166,0
2023-09-30,Digital_KPL,80,0
2023-09-30,Digital_KPL,23,0
2023-07-31,Digital_EAL,4,0.00001946623581398065
2023-07-31,Digital_KPL,140,0
2023-07-31,Digital_KPL,26,0
2023-07-31,Digital_KPL,102,0
2023-07-31,Digital_SPL,18,0
2023-07-31,Digital_KPL,79,0
2023-07-31,Digital_EAL,8,0
2023-07-31,Digital_EML,23,0
2023-07-31,Digital_KPL,49,0
2023-07-31,Digital_KPL,118,0
