ec_number,pd_segment,tenor,period,ecl_bucket,avg_marginal_pd_loan,avg_marginal_pd_client,avg_marginal_pd_balance,wa_marginal_pd_loan,wa_marginal_pd_client,wa_marginal_pd_balance,pt_date
EC2,Digital_BCL,6,5,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,23,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,15,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,28,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,18,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,17,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,18,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,15,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,3,4,0.001417459,0.001408185,0.001308,0.001208391,0.001504654,0.001231,3/31/2024
EC2,Digital_BCL,3,11,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,2,4,0.962828903,0.963378446,0.97136,0.956951202,0.957151747,0.963853,3/31/2024
EC2,Digital_SPL,12,10,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,18,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,8,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_PYL,12,5,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,31,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,3,4,0.00462963,0.006060606,0.002122,0.005235602,0.006578947,0.002421,3/31/2024
EC2,Digital_RCL,2,2,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,29,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,10,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,24,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,22,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,15,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,4,2,0.799658228,0.797957699,0.854052,0.804538799,0.798240352,0.854003,3/31/2024
EC2,Digital_SPL,1,20,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,8,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,8,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,19,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,11,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,18,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,6,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,17,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,10,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_EML,60,4,2,1,1,1,1,1,1,3/31/2024
EC2,Digital_SPL,12,8,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,14,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,2,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,12,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,18,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,30,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,7,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,11,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,18,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,17,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,22,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,6,5,1,0.36051257,0.363673089,0.392246,0.342414992,0.34416843,0.385307,3/31/2024
EC2,Digital_BCL,3,16,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,20,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,20,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,26,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,14,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,19,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,10,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,25,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,15,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,6,6,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,5,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,3,3,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,8,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,14,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_EML,60,5,2,1,1,1,1,1,1,3/31/2024
EC2,Digital_BCL,2,26,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,11,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,13,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,8,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,4,3,0.038333383,0.039849613,0.041301,0.033773693,0.037902536,0.040779,3/31/2024
EC2,Digital_BCL,12,10,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,3,4,1,0.014153249,0.014327063,0.020013,0.015229069,0.015282209,0.01885,3/31/2024
EC2,Digital_SPL,3,23,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,11,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,2,4,0.94297457,0.938745096,0.951656,0.943516163,0.939421323,0.952659,3/31/2024
EC2,Digital_SPL,3,24,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,4,4,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,26,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,16,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,12,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,17,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,30,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,2,3,3,0.016666667,0.016666667,0.001925,0.016666667,0.016666667,0.001925,3/31/2024
EC2,Digital_SCL,3,15,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,21,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,3,3,0.031332139,0.032491964,0.016363,0.02991453,0.030898876,0.017586,3/31/2024
EC2,Digital_RCL,2,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_SCL,12,21,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,20,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,15,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,19,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,19,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,18,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,11,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,8,5,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,4,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,23,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,26,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,26,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,11,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,22,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,23,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,11,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,13,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,6,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,6,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,5,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,6,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,14,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,9,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,11,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,27,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,19,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,6,5,2,0.066031907,0.065299859,0.064438,0.062473256,0.060778312,0.065149,3/31/2024
EC2,Digital_BCL,6,27,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,14,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,26,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,13,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,5,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,12,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,29,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,19,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,25,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,13,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,26,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,7,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,10,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,11,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,5,2,0.082125588,0.08725984,0.091886,0.029932163,0.038768369,0.040631,3/31/2024
EC2,Digital_BCL,3,4,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,1,3,3,0.005976096,0.005976096,0.009257,0.005976096,0.005976096,0.009257,3/31/2024
EC2,Digital_SPL,3,9,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,2,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,6,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,3,2,0.079237096,0.07900737,0.073988,0.086463799,0.085334775,0.071936,3/31/2024
EC2,Digital_SPL,12,3,2,0.350545937,0.358741583,0.419213,0.323623421,0.341640956,0.391729,3/31/2024
EC2,Digital_SCL,3,7,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,27,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,5,2,0.092308821,0.092602576,0.063995,0.004004388,0.00436838,0.00277,3/31/2024
EC2,Digital_SCL,6,18,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,15,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,17,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,12,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_EML,60,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_BCL,2,12,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,27,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,21,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,19,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,21,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,16,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,11,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,11,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,16,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,21,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,24,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,29,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,5,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,14,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,4,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,19,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,22,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,24,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,26,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,17,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,27,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,3,4,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,15,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,21,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,17,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,15,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,9,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,19,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,11,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,9,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,17,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,8,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,24,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,6,1,0.132212669,0.132856978,0.134072,0.130429753,0.131875882,0.133339,3/31/2024
EC2,Digital_SPL,3,6,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,24,4,3,0.027211085,0.030952381,0.027145,0.015432099,0.021220159,0.020093,3/31/2024
EC2,Digital_PYL,12,5,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,17,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,6,2,0.333333333,0.333333333,0.333333,0.008403361,0.01010101,0.020771,3/31/2024
EC2,Digital_SPL,12,12,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,2,4,0.991531165,0.988876571,0.993448,0.991549296,0.989090909,0.993734,3/31/2024
EC2,Digital_SCL,12,10,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,24,4,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,5,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,6,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,5,1,0.453309348,0.45655019,0.459966,0.425821812,0.431509434,0.436843,3/31/2024
EC2,Digital_SPL,6,5,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,19,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,13,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,20,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,15,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_BCL,2,26,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,24,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,15,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,7,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,7,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,17,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,23,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,10,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,28,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,21,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,8,1,0.017153996,0.017777778,0.015948,0.000201413,0.000409638,0.00025,3/31/2024
EC2,Digital_SPL,6,6,1,0.045570768,0.069321576,0.067249,0.04847449,0.064741053,0.077439,3/31/2024
EC2,Digital_SCL,3,18,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,4,2,0.460867835,0.448487753,0.494651,0.475031229,0.463573046,0.503573,3/31/2024
EC2,Digital_AKL,2,5,1,0.000725689,0.000725689,0.000166,0.000725689,0.000725689,0.000166,3/31/2024
EC2,Digital_SPL,12,15,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,2,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,27,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,15,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,28,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,28,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,4,2,0.685284427,0.680265709,0.714451,0.675127771,0.666720495,0.721538,3/31/2024
EC2,Digital_BCL,6,5,2,0.073924049,0.081432819,0.084005,0.04375196,0.04961992,0.057526,3/31/2024
EC2,Digital_SPL,1,26,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,5,1,0.171342386,0.172157461,0.191833,0.127492118,0.128930265,0.149644,3/31/2024
EC2,Digital_BCL,12,6,1,0.209372712,0.216510136,0.221162,0.153335378,0.150145831,0.168441,3/31/2024
EC2,Digital_BCL,12,19,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,9,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,23,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,23,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,6,1,0.004037143,0.004129382,0.004763,0.003187904,0.003213842,0.004163,3/31/2024
EC2,Digital_SPL,3,27,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,4,1,0.031581668,0.040496881,0.041549,0.032149931,0.041771209,0.043038,3/31/2024
EC2,Digital_SPL,6,31,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,9,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,16,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,27,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,22,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,18,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,16,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,12,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,2,4,0.942698693,0.941440234,0.946574,0.945222889,0.942973075,0.948852,3/31/2024
EC2,Digital_SCL,3,8,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,25,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,18,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,4,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,5,1,0.414851891,0.422832693,0.478296,0.41121519,0.422667477,0.493664,3/31/2024
EC2,Digital_SPL,6,29,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,12,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,4,3,0.055972412,0.061989267,0.055365,0.050269432,0.05744099,0.054546,3/31/2024
EC2,Digital_SPL,3,4,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,25,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,6,4,3,0.071428571,0.071428571,0.010053,0.016064257,0.016194332,0.002025,3/31/2024
EC2,Digital_SPL,1,24,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,9,2,4,1,1,1,1,1,1,3/31/2024
EC2,Digital_SCL,12,8,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,3,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,3,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,10,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,4,1,0.409892804,0.41440453,0.464202,0.378511596,0.385147804,0.445106,3/31/2024
EC2,Digital_SCL,6,16,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,6,3,3,0.27857819,0.281456834,0.266687,0.232142857,0.2406639,0.22681,3/31/2024
EC2,Digital_SPL,6,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_SCL,6,7,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,12,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,8,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,7,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,8,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,7,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,11,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,5,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,29,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,5,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,8,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,4,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,14,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,27,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,14,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,3,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,5,1,0.172492948,0.202989653,0.223,0.150400188,0.181660197,0.206746,3/31/2024
EC2,Digital_SPL,3,13,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_PYL,24,3,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,3,5,1,0.020288055,0.020729601,0.024279,0.011963929,0.01259288,0.014943,3/31/2024
EC2,Digital_SPL,3,29,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,7,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,5,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,19,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,6,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,4,3,0.001533938,0.001921897,0.001583,0.00139886,0.001786054,0.001432,3/31/2024
EC2,Digital_SPL,6,18,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,8,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,17,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,17,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,7,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,19,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,8,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,13,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,16,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,9,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,18,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,16,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,25,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,4,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,4,1,0.340630948,0.341001069,0.343256,0.367633249,0.367443611,0.400961,3/31/2024
EC2,Digital_SCL,6,4,2,0.614916226,0.623242968,0.695215,0.622588634,0.621632226,0.731551,3/31/2024
EC2,Digital_BCL,6,19,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,24,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,26,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,6,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,21,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,23,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,31,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,18,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,4,2,0.80194657,0.785315516,0.805549,0.805555556,0.780660377,0.806415,3/31/2024
EC2,Digital_BCL,2,5,1,0.019490989,0.019138739,0.021254,0.021370777,0.020701614,0.02309,3/31/2024
EC2,Digital_PYL,24,6,1,0.037037037,0.037037037,0.089841,0.02739726,0.02739726,0.066808,3/31/2024
EC2,Digital_SPL,6,13,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,27,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,5,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,3,4,0.010699744,0.01197591,0.010924,0.010195566,0.011559512,0.011194,3/31/2024
EC2,Digital_SCL,3,4,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,9,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,26,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,3,2,0.304582319,0.315470014,0.353868,0.301691242,0.315282892,0.353517,3/31/2024
EC2,Digital_SPL,6,24,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,15,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,15,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,18,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,3,2,4,0.110976756,0.112929999,0.080503,0.121468927,0.12703252,0.102456,3/31/2024
EC2,Digital_SPL,6,22,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,4,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_BCL,6,7,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,6,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,16,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,12,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,26,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,9,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,25,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,18,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,24,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,4,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,9,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,8,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,4,3,0.016521725,0.018424149,0.01828,0.011486859,0.013066598,0.014125,3/31/2024
EC2,Digital_BCL,12,4,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,4,3,3,0.054207945,0.056120146,0.084081,0.05697446,0.059670782,0.085225,3/31/2024
EC2,Digital_BCL,6,21,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,12,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,9,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,13,3,0,0,0,0,0,0,3/31/2024
